customer_id,age,sex,employment_type,employment_years,monthly_income,cibil_score,past_loans,on_time_payments,late_payments,defaults,existing_loans,existing_emi,credit_utilization,dti_ratio,bank_balance,savings_balance,new_loan_amount,loan_duration_months,loan_purpose,identity_verified,address_verified,employment_verified,background_verified,collateral_available,credit_risk
CUST105890,40,male,salaried,2.1,99400,653,0,0,0,0,0,15700.0,0.06,0.283,435700.0,131500.0,299000,24,education,1,1,1,1,0,0
CUST105891,33,male,self_employed,2.3,30900,649,4,52,0,0,0,10000.0,0.263,0.342,22900.0,8100.0,20000,36,education,1,1,1,0,1,0
CUST105892,34,male,business,10.6,32100,708,1,19,0,0,3,3000.0,0.2,0.236,237500.0,150400.0,164200,36,home,1,1,1,1,0,0
CUST105893,51,female,self_employed,6.1,33300,704,2,29,5,0,1,13000.0,0.45,0.524,198900.0,85100.0,106700,24,personal,1,1,1,1,1,0
CUST105894,30,male,business,14.1,38100,704,0,0,0,0,5,7800.0,0.298,0.369,76800.0,68000.0,112500,18,vehicle,1,1,1,1,0,0
CUST105895,46,male,salaried,2.3,41400,703,2,39,3,0,4,4000.0,0.33,0.223,125700.0,85500.0,188900,36,personal,1,1,1,1,1,0
CUST105896,36,male,salaried,13.8,52800,675,3,31,2,0,2,14700.0,0.3,0.312,171600.0,95600.0,85900,48,business,1,1,1,1,1,1
CUST105897,53,female,salaried,3.9,33100,668,2,32,4,0,2,6300.0,0.524,0.242,227600.0,110500.0,81700,48,vehicle,1,1,1,1,0,0
CUST105898,51,male,salaried,9.6,42400,666,3,51,3,0,2,13100.0,0.259,0.443,174200.0,110700.0,136300,24,personal,1,1,1,1,1,0
CUST105899,65,female,salaried,11.3,29100,725,1,20,1,0,0,0.0,0.533,0.135,203100.0,123100.0,141500,36,education,1,1,1,1,1,1
CUST105900,65,female,salaried,4.0,53100,672,4,44,0,0,1,12800.0,0.263,0.344,126600.0,91400.0,328000,60,personal,1,1,1,1,0,0
CUST105901,60,male,business,8.4,32100,645,3,25,5,0,2,1300.0,0.609,0.437,155700.0,50300.0,152900,12,personal,1,1,1,1,1,0
CUST105902,60,male,self_employed,1.6,58200,620,2,37,5,0,1,3500.0,0.165,0.235,283100.0,96100.0,366800,36,personal,1,0,1,1,0,0
CUST105903,35,male,salaried,12.8,50700,731,2,30,2,0,1,300.0,0.156,0.195,209600.0,60800.0,345900,36,personal,1,1,1,1,1,1
CUST105904,30,female,salaried,6.2,140400,768,5,84,1,0,3,28600.0,0.278,0.39,857500.0,555700.0,942300,36,vehicle,1,1,1,1,0,1
CUST105905,23,male,business,4.7,39000,718,2,24,0,0,0,9800.0,0.093,0.338,77000.0,67900.0,162200,48,education,1,1,1,1,1,1
CUST105906,56,female,contract,19.6,54400,696,1,13,1,0,0,4100.0,0.127,0.171,138300.0,60200.0,249300,48,home,1,1,1,1,1,1
CUST105907,65,female,self_employed,10.0,189200,766,5,120,0,0,4,27000.0,0.885,0.27,1236500.0,1019900.0,867400,36,education,1,1,1,1,0,1
CUST105908,26,male,self_employed,18.7,46200,693,3,31,2,0,0,14500.0,0.58,0.395,175200.0,152200.0,90200,24,education,1,0,1,1,0,1
CUST105909,21,male,contract,6.9,77400,627,2,39,3,0,3,28600.0,0.619,0.462,419500.0,255300.0,128400,18,consumer,1,1,1,1,1,0
CUST105910,60,male,self_employed,4.7,95700,685,1,21,0,0,0,19700.0,0.363,0.284,62800.0,24700.0,179700,24,medical,1,1,1,1,1,1
CUST105911,65,male,salaried,10.0,38000,612,2,34,4,0,4,15200.0,0.199,0.492,226100.0,118500.0,167400,48,medical,1,1,1,1,1,0
CUST105912,33,female,salaried,11.8,105100,745,4,62,2,0,0,1500.0,0.153,0.346,242300.0,58100.0,418300,12,vehicle,1,1,1,1,0,1
CUST105913,23,female,salaried,6.1,63100,711,2,35,1,0,2,11900.0,0.428,0.232,82700.0,62100.0,199300,72,personal,1,1,1,1,1,1
CUST105914,42,female,business,20.9,57500,736,4,62,2,0,4,9200.0,0.572,0.207,326600.0,99100.0,97300,36,vehicle,1,1,1,0,1,1
CUST105915,42,male,salaried,4.9,70600,701,3,32,1,0,0,22400.0,0.514,0.664,155300.0,105200.0,293800,12,vehicle,1,1,1,1,1,0
CUST105916,27,male,business,3.0,75100,733,3,52,2,0,3,18100.0,0.436,0.376,314900.0,174000.0,487800,48,home,1,1,1,1,1,1
CUST105917,48,female,contract,4.9,90300,738,1,18,1,0,0,12700.0,0.563,0.278,212400.0,68200.0,444900,36,home,1,1,1,1,1,1
CUST105918,43,male,salaried,4.9,87700,746,1,21,2,0,0,29500.0,0.133,0.69,441200.0,342700.0,558200,18,education,1,1,1,1,1,1
CUST105919,34,female,salaried,5.7,79400,738,1,15,0,0,0,9600.0,0.191,0.295,171800.0,139100.0,496200,36,personal,1,1,1,1,0,1
CUST105920,64,female,salaried,6.6,58600,709,6,70,2,0,1,19200.0,0.648,0.429,380200.0,301600.0,214400,36,personal,0,1,1,1,1,0
CUST105921,56,female,self_employed,9.9,72500,701,3,44,1,0,0,13300.0,0.572,0.208,487500.0,197000.0,105700,60,vehicle,1,1,1,1,0,1
CUST105922,59,female,business,3.4,16700,654,1,16,0,0,1,8100.0,0.495,1.039,20400.0,12000.0,111000,12,personal,1,1,1,1,1,0
CUST105923,42,female,self_employed,8.2,56200,673,4,77,3,0,2,1600.0,0.329,0.602,105400.0,45900.0,386700,12,business,1,1,1,1,0,0
CUST105924,38,male,salaried,0.8,92600,668,2,45,3,0,2,5200.0,0.509,0.163,410100.0,195700.0,356400,36,home_improvement,1,1,1,1,0,0
CUST105925,35,male,salaried,9.4,32400,685,4,74,2,0,0,14800.0,0.531,0.599,56600.0,19800.0,165800,36,education,1,1,1,1,0,0
CUST105926,25,female,business,6.4,51100,739,3,54,6,0,0,13900.0,0.358,0.337,5700.0,4200.0,160000,48,business,1,1,1,1,1,1
CUST105927,61,male,self_employed,3.0,85400,715,1,16,1,0,2,16100.0,0.355,0.21,275700.0,197500.0,107700,60,vehicle,1,1,1,1,0,1
CUST105928,48,male,business,6.9,62000,679,2,23,1,0,1,8600.0,0.231,0.238,104300.0,26200.0,371000,60,personal,1,1,1,1,1,0
CUST105929,42,male,salaried,6.4,47400,703,0,0,0,0,2,6700.0,0.229,0.507,210700.0,83400.0,208200,12,personal,1,1,1,1,1,0
CUST105930,53,male,salaried,16.8,65500,664,1,9,1,0,0,20000.0,0.111,0.445,178400.0,92200.0,329900,36,personal,1,1,1,1,0,1
CUST105931,30,female,self_employed,4.8,96500,639,3,39,6,0,3,28300.0,0.562,0.428,229800.0,80000.0,468300,36,home_improvement,1,1,1,1,0,0
CUST105932,61,male,salaried,8.3,90700,716,3,33,0,0,3,26600.0,0.682,0.438,53400.0,23400.0,472700,36,home,1,1,1,1,1,1
CUST105933,61,male,business,8.9,53900,677,2,30,2,0,0,9400.0,0.11,0.385,38800.0,10300.0,408500,36,home,1,1,1,1,1,1
CUST105934,55,male,salaried,8.4,28400,653,1,22,2,0,1,3600.0,0.23,0.398,137800.0,,92600,12,personal,1,1,1,1,0,0
CUST105935,27,male,salaried,7.6,63200,729,5,89,6,0,0,17900.0,0.138,0.406,263600.0,100600.0,278500,36,education,1,1,1,1,1,1
CUST105936,61,female,business,5.0,41800,767,4,52,0,0,2,6000.0,0.274,0.216,92000.0,25700.0,181300,60,personal,1,1,1,1,0,1
CUST105937,34,female,salaried,5.4,124400,692,5,82,3,0,1,42600.0,0.233,0.433,809600.0,246800.0,202600,18,vehicle,1,1,1,1,1,1
CUST105938,54,male,salaried,,105200,698,0,0,0,0,2,26000.0,0.53,0.285,398800.0,160100.0,143200,36,consumer,1,1,1,1,0,0
CUST105939,36,female,salaried,5.2,56600,691,2,34,2,0,1,14800.0,0.198,0.483,268300.0,83000.0,301100,24,vehicle,1,1,1,1,0,0
CUST105940,37,male,salaried,1.3,49200,665,2,19,3,0,2,14800.0,0.335,0.424,317900.0,119300.0,145000,24,vehicle,1,1,1,1,1,0
CUST105941,45,male,self_employed,4.1,50300,698,0,0,0,0,2,17900.0,0.559,0.472,77100.0,30400.0,210800,36,education,1,1,1,1,0,0
CUST105942,64,male,salaried,8.3,53500,675,4,71,1,0,1,12700.0,0.063,0.394,51800.0,46400.0,201100,24,business,1,1,1,1,0,1
CUST105943,43,male,self_employed,13.8,55600,731,3,71,1,0,1,15200.0,0.323,0.502,90500.0,60200.0,152400,12,business,1,1,0,1,1,1
CUST105944,33,male,self_employed,8.9,34100,670,6,58,2,0,2,7700.0,0.491,0.282,121000.0,96700.0,69000,36,medical,1,1,1,1,1,0
CUST105945,65,male,salaried,4.2,50800,646,4,61,3,0,0,1500.0,0.189,0.074,47100.0,12500.0,108700,48,vehicle,1,1,1,1,1,1
CUST105946,42,male,business,5.7,217700,784,2,36,0,0,2,20500.0,0.311,0.183,964400.0,373500.0,1160800,60,vehicle,1,1,1,1,0,1
CUST105947,48,male,salaried,6.6,79900,682,2,30,2,0,2,20500.0,0.65,0.356,442400.0,193200.0,381600,48,personal,1,1,1,1,0,1
CUST105948,49,male,salaried,19.6,55900,678,2,20,2,0,0,12900.0,0.563,0.425,414700.0,305300.0,195600,18,medical,1,1,1,1,0,1
CUST105949,58,male,self_employed,10.2,67500,670,0,0,0,0,4,11900.0,0.503,0.217,173100.0,64200.0,165600,60,vehicle,1,1,1,1,1,0
CUST105950,48,female,salaried,2.5,69200,715,1,15,1,0,3,15600.0,0.695,0.313,193800.0,142800.0,291300,48,personal,1,1,1,1,1,1
CUST105951,26,female,salaried,1.9,31000,627,7,112,7,0,2,5800.0,0.413,0.547,56100.0,27000.0,134000,12,education,1,1,1,0,0,0
CUST105952,51,female,salaried,6.0,64600,676,2,36,4,0,1,4700.0,0.128,0.196,227900.0,135100.0,286400,36,home_improvement,1,1,1,1,0,0
CUST105953,37,female,salaried,5.0,95300,796,0,0,0,0,2,32000.0,0.513,0.357,551300.0,479600.0,123500,60,business,1,1,1,1,0,1
CUST105954,46,male,self_employed,15.5,92300,717,2,29,1,0,0,21300.0,0.499,0.311,591400.0,529300.0,178700,24,home,1,1,1,1,0,1
CUST105955,29,female,self_employed,9.4,72900,637,5,73,2,0,1,10600.0,0.359,0.414,137200.0,113200.0,235000,12,vehicle,1,1,1,1,1,0
CUST105956,26,male,self_employed,10.1,25500,708,4,58,2,0,0,9100.0,0.049,0.444,138700.0,,107200,48,home_improvement,1,1,1,1,1,1
CUST105957,39,female,business,4.5,56500,713,3,66,6,0,1,800.0,0.227,0.206,177400.0,86100.0,194600,18,business,1,1,1,1,1,1
CUST105958,57,female,business,5.7,98900,638,4,61,7,0,0,36900.0,0.359,0.414,498200.0,245300.0,196400,48,business,1,1,1,1,0,0
CUST105959,61,male,business,11.6,26000,617,5,45,5,0,1,500.0,0.47,0.254,47800.0,20700.0,146800,24,home,1,1,1,1,0,0
CUST105960,52,male,contract,10.1,74800,664,2,22,4,0,2,15400.0,0.214,0.301,307000.0,191400.0,255400,36,education,1,1,1,1,1,0
CUST105961,31,female,salaried,2.8,50700,683,3,32,1,0,0,20000.0,0.276,0.502,231200.0,106700.0,260500,48,personal,1,0,1,1,1,0
CUST105962,27,female,business,4.4,127700,707,1,17,1,0,1,23900.0,0.203,0.354,768300.0,316200.0,512300,24,vehicle,1,1,1,1,0,1
CUST105963,30,male,self_employed,9.3,35900,731,6,135,3,0,2,5700.0,0.38,0.244,125800.0,61200.0,146200,48,personal,1,1,1,1,1,1
CUST105964,50,male,salaried,8.8,50600,747,2,22,0,0,2,4200.0,0.84,0.233,21600.0,16500.0,273100,36,vehicle,1,1,1,1,0,1
CUST105965,54,female,salaried,12.7,35100,708,2,39,1,0,2,2600.0,0.464,0.219,228700.0,170100.0,183200,36,home_improvement,1,1,1,1,1,1
CUST105966,31,male,salaried,7.3,64300,713,2,39,3,0,2,7600.0,0.383,0.273,250500.0,185700.0,239600,24,home,1,1,1,1,0,1
CUST105967,26,female,salaried,13.8,93000,757,1,19,0,0,1,23200.0,0.327,0.703,303000.0,66100.0,506000,12,business,1,1,1,1,0,1
CUST105968,44,male,self_employed,6.7,54100,629,2,35,3,1,0,9300.0,0.517,0.251,60300.0,15100.0,102600,24,home,1,1,1,1,1,0
CUST105969,48,male,business,1.2,39600,670,1,12,1,0,1,6400.0,0.467,0.297,202400.0,49700.0,128200,24,home,1,1,1,1,0,0
CUST105970,41,female,contract,,80500,646,3,64,8,0,2,7100.0,0.387,0.194,273500.0,126500.0,307300,36,business,1,1,1,1,0,0
CUST105971,58,female,business,16.0,31400,721,1,13,1,0,0,9000.0,0.311,0.379,87700.0,66000.0,104400,36,home,1,1,1,1,1,1
CUST105972,29,male,salaried,2.3,65200,687,1,19,0,0,1,5500.0,0.33,1.152,379300.0,337700.0,417500,6,personal,1,1,1,1,0,0
CUST105973,56,male,contract,2.7,48400,745,2,36,0,0,3,7300.0,0.329,0.659,259300.0,136700.0,295300,12,education,1,1,1,1,0,0
CUST105974,39,male,salaried,10.6,29900,675,3,34,2,0,1,8800.0,0.487,0.36,204100.0,97400.0,47000,24,home,1,1,1,1,1,0
CUST105975,36,male,salaried,12.0,48800,730,4,63,1,0,3,2800.0,0.377,0.242,142800.0,81700.0,215700,24,consumer,1,1,1,1,1,1
CUST105976,34,male,salaried,4.8,35700,664,3,52,2,0,2,6700.0,0.284,0.525,174600.0,41000.0,216900,18,home,1,1,1,1,1,0
CUST105977,40,male,salaried,0.3,76200,712,3,62,1,0,2,16400.0,0.606,0.25,369300.0,198500.0,159200,60,medical,1,1,1,1,1,1
CUST105978,54,female,salaried,4.9,39500,584,1,13,0,0,2,1900.0,0.658,0.18,88300.0,69900.0,250700,48,medical,1,1,1,1,1,0
CUST105979,62,male,salaried,4.4,41300,641,2,20,2,0,2,10800.0,0.568,0.291,53500.0,38600.0,72400,60,education,1,1,1,1,0,0
CUST105980,23,female,business,7.4,53200,666,5,55,5,0,1,18600.0,0.085,0.565,126900.0,48200.0,274600,24,personal,1,1,1,1,1,0
CUST105981,51,male,salaried,9.5,100500,695,2,22,0,0,3,31200.0,0.344,0.513,595700.0,373300.0,734200,36,education,1,1,1,1,0,0
CUST105982,35,male,salaried,1.6,103900,647,0,0,0,0,2,19100.0,0.456,0.284,642900.0,149400.0,250400,24,home_improvement,1,1,1,1,0,0
CUST105983,44,female,salaried,1.7,119100,700,4,39,5,0,3,21300.0,0.227,0.232,664000.0,446000.0,229200,36,personal,1,1,1,1,1,0
CUST105984,22,female,business,5.6,100300,756,3,37,2,0,0,25100.0,0.136,0.331,237400.0,159300.0,293300,36,vehicle,1,1,1,1,0,1
CUST105985,25,male,salaried,5.5,21000,643,2,19,3,0,0,200.0,0.432,0.07,74100.0,20400.0,30400,24,home,1,1,1,1,1,0
CUST105986,49,male,salaried,2.1,65200,710,7,156,5,0,0,5600.0,0.505,0.257,346500.0,84300.0,401700,36,personal,1,0,1,1,1,1
CUST105987,24,female,salaried,10.3,67000,699,2,24,2,0,0,19200.0,0.089,0.375,167000.0,141500.0,284000,48,personal,1,1,0,1,0,0
CUST105988,62,male,contract,5.1,78900,660,2,19,3,0,0,28900.0,0.524,0.411,413000.0,147700.0,169700,48,home,1,1,1,1,1,0
CUST105989,51,female,business,4.6,48300,662,4,67,5,0,2,5400.0,0.299,0.141,291500.0,95600.0,34400,24,business,1,1,1,1,0,0
CUST105990,45,male,self_employed,10.8,93800,665,5,64,6,0,2,18000.0,0.746,1.014,491400.0,336900.0,462400,6,home,1,1,1,1,1,0
CUST105991,60,female,self_employed,11.9,25700,626,4,62,6,0,2,1600.0,0.117,0.473,136900.0,104900.0,190000,18,home_improvement,1,1,1,1,0,0
CUST105992,62,male,salaried,7.0,71800,738,2,44,4,0,0,22600.0,0.12,0.787,183500.0,151000.0,407100,12,consumer,1,1,1,1,1,1
CUST105993,52,female,salaried,5.1,71000,646,2,31,3,0,2,17700.0,0.689,0.322,266200.0,175400.0,246600,48,home_improvement,1,1,1,1,1,0
CUST105994,48,male,salaried,12.4,199600,686,4,58,2,0,1,72000.0,0.102,0.618,1094400.0,596000.0,1233200,24,medical,1,1,1,1,1,1
CUST105995,35,male,contract,4.2,85800,698,5,103,7,0,0,16000.0,0.307,0.321,320600.0,154700.0,276100,24,personal,1,1,1,1,1,1
CUST105996,58,male,contract,8.5,74500,660,2,25,1,0,2,18500.0,0.342,0.256,542700.0,252700.0,20000,36,personal,1,1,1,1,1,1
CUST105997,25,female,salaried,6.1,72500,661,1,17,1,0,3,15900.0,0.196,0.286,276000.0,137600.0,115600,24,vehicle,1,1,1,1,1,1
CUST105998,43,female,salaried,7.9,123800,721,7,67,3,0,2,34300.0,0.589,0.369,300300.0,141000.0,821400,72,personal,1,0,1,1,0,1
CUST105999,48,male,salaried,8.1,72100,685,3,53,1,0,3,16400.0,0.241,0.408,284800.0,80100.0,469800,36,personal,1,1,1,1,0,0
CUST106000,59,male,self_employed,6.8,75200,671,1,16,1,0,1,10600.0,0.468,0.277,180300.0,37800.0,367000,36,home_improvement,1,1,1,1,1,1
CUST106001,40,female,self_employed,7.1,111400,683,2,26,0,0,2,35500.0,0.177,0.582,498800.0,260300.0,528300,18,personal,1,1,1,1,1,1
CUST106002,25,female,salaried,5.3,62000,671,3,34,2,0,0,6000.0,0.408,0.204,324400.0,83800.0,159900,24,home,1,1,1,1,1,1
CUST106003,27,male,salaried,13.3,119600,770,0,0,0,0,1,17000.0,0.598,0.175,588300.0,456100.0,234100,60,education,1,1,1,0,1,1
CUST106004,42,female,self_employed,2.2,57100,618,1,20,1,0,0,18900.0,0.265,0.675,117300.0,41000.0,353100,18,business,1,1,1,1,1,0
CUST106005,43,male,salaried,0.9,45400,635,1,17,3,0,1,15500.0,0.155,0.37,337100.0,175600.0,76700,60,consumer,1,1,1,1,0,0
CUST106006,33,female,business,7.2,94600,709,5,99,6,0,1,26200.0,0.266,0.438,607100.0,485300.0,547300,36,home,1,1,1,1,1,1
CUST106007,24,female,business,17.5,35300,694,5,77,3,0,3,7600.0,0.451,0.768,281800.0,77300.0,117100,6,medical,1,1,1,1,1,0
CUST106008,32,male,salaried,7.3,96500,760,4,90,2,0,3,29700.0,0.201,0.372,568800.0,426900.0,372500,60,business,1,1,1,1,0,1
CUST106009,52,male,salaried,16.4,72600,714,5,61,4,0,2,22600.0,0.913,0.382,365300.0,83600.0,247100,48,personal,1,1,1,1,1,1
CUST106010,47,female,salaried,7.9,51200,673,1,10,0,0,0,18500.0,0.175,0.863,118800.0,50700.0,154200,6,home_improvement,1,1,1,1,0,0
CUST106011,29,male,salaried,11.7,35700,660,4,62,6,0,1,15300.0,0.525,0.49,96200.0,81600.0,157300,72,personal,1,1,1,1,1,0
CUST106012,26,female,self_employed,10.2,84900,692,5,81,4,0,3,11400.0,0.315,0.464,258200.0,65700.0,503300,18,medical,1,1,1,1,1,1
CUST106013,63,female,salaried,8.7,40500,623,4,43,5,0,2,4600.0,0.57,0.234,171100.0,65500.0,234100,48,personal,1,1,1,1,0,0
CUST106014,61,female,salaried,7.5,42100,737,3,47,1,0,1,8100.0,0.285,0.268,89900.0,66100.0,229500,72,medical,1,1,1,1,1,1
CUST106015,45,female,salaried,6.3,71000,701,3,32,4,0,0,20500.0,0.287,0.32,367200.0,241700.0,54000,24,business,1,1,1,1,1,1
CUST106016,35,female,salaried,2.1,100500,652,1,13,2,0,2,26200.0,0.76,0.312,629900.0,519400.0,312300,60,consumer,1,1,1,1,0,0
CUST106017,51,female,business,1.8,167700,769,3,60,0,0,1,32100.0,0.37,0.321,425400.0,113700.0,392600,18,personal,1,1,1,1,1,1
CUST106018,24,female,self_employed,18.0,59900,738,2,44,2,0,4,21600.0,0.536,0.44,311400.0,177800.0,227300,48,home_improvement,1,1,1,1,1,1
CUST106019,34,female,salaried,11.7,44000,685,2,38,4,0,1,2800.0,0.283,0.56,48400.0,20800.0,261900,12,business,1,1,1,1,1,0
CUST106020,31,male,self_employed,5.5,44300,659,5,93,7,0,4,13500.0,0.368,0.593,221300.0,99400.0,306000,24,personal,1,1,1,1,1,0
CUST106021,37,male,salaried,2.7,89800,647,4,78,6,0,0,9500.0,0.42,0.251,405200.0,342200.0,156300,12,personal,1,0,1,1,0,0
CUST106022,37,male,self_employed,5.9,89000,705,4,56,0,0,2,8700.0,0.374,0.289,296300.0,237900.0,409000,24,vehicle,1,1,1,1,1,1
CUST106023,65,female,salaried,9.3,164600,772,4,50,2,0,2,47800.0,0.401,0.331,966700.0,450600.0,242500,36,vehicle,1,1,1,1,0,1
CUST106024,39,male,salaried,3.7,47300,626,4,75,5,0,1,600.0,0.395,0.242,128100.0,54600.0,259900,24,education,1,1,1,1,1,0
CUST106025,46,female,self_employed,3.9,48700,689,3,38,4,0,2,7800.0,0.318,0.192,298600.0,257700.0,74200,48,personal,1,1,1,0,1,0
CUST106026,21,male,salaried,6.0,39000,730,2,32,2,0,1,6500.0,0.168,0.234,57600.0,19300.0,62700,24,personal,1,1,1,1,0,1
CUST106027,23,male,salaried,16.3,22400,701,2,28,0,0,2,0.0,0.581,0.128,71100.0,36700.0,103400,36,education,1,1,1,1,1,1
CUST106028,29,male,salaried,12.7,74000,720,5,82,3,0,0,3600.0,0.251,0.145,95000.0,61000.0,343500,48,personal,1,1,1,1,0,1
CUST106029,39,male,salaried,6.5,21300,620,3,41,4,0,2,9400.0,0.306,1.49,30500.0,24500.0,134000,6,personal,1,1,1,1,1,0
CUST106030,45,male,salaried,14.9,54700,757,0,0,0,0,1,17600.0,0.641,0.577,161700.0,74600.0,83700,6,personal,1,1,1,1,1,1
CUST106031,61,female,contract,22.4,142700,630,1,22,1,0,1,47000.0,0.102,0.536,130000.0,63100.0,706000,24,consumer,1,1,1,1,0,1
CUST106032,33,male,self_employed,5.0,56400,605,2,34,2,0,1,600.0,0.573,0.059,216200.0,185700.0,162600,60,education,1,1,1,1,1,0
CUST106033,48,female,salaried,3.6,59200,659,2,40,2,0,1,17700.0,0.479,0.353,176100.0,60100.0,115200,36,personal,1,1,1,1,1,0
CUST106034,37,male,self_employed,12.8,68700,784,2,41,1,0,0,0.0,0.253,0.165,149700.0,93900.0,409000,36,consumer,1,1,1,1,0,1
CUST106035,43,male,salaried,6.0,49000,706,3,60,3,0,1,5800.0,0.306,0.35,44700.0,20900.0,136400,12,medical,1,1,1,1,0,1
CUST106036,51,male,contract,8.2,78700,702,3,69,3,0,1,15300.0,0.419,0.274,394800.0,331000.0,150800,24,medical,1,1,1,1,1,1
CUST106037,60,male,salaried,1.0,52900,718,1,20,4,0,1,3600.0,0.132,0.425,55100.0,48000.0,339700,18,home_improvement,1,1,1,1,0,1
CUST106038,54,male,self_employed,7.1,55900,798,2,30,0,0,3,13600.0,0.264,0.393,265000.0,192900.0,301900,36,personal,1,1,1,1,1,1
CUST106039,31,female,self_employed,15.5,55500,718,2,41,1,0,0,17000.0,0.175,0.382,68600.0,46700.0,50300,12,education,1,1,1,1,1,1
CUST106040,45,female,self_employed,4.1,44100,729,1,16,1,0,1,7000.0,0.342,0.235,267400.0,54300.0,202200,60,personal,1,1,1,1,1,1
CUST106041,37,male,salaried,14.3,55400,756,1,20,0,0,2,4300.0,0.241,0.17,403400.0,113800.0,246100,48,personal,1,1,1,1,1,1
CUST106042,39,female,contract,6.0,96000,715,1,13,2,0,0,32400.0,0.442,0.356,265200.0,84800.0,130400,72,vehicle,1,1,1,1,1,1
CUST106043,56,male,salaried,11.6,141300,763,3,70,2,0,3,43200.0,0.332,0.39,625900.0,347200.0,568500,48,business,1,1,1,1,1,1
CUST106044,40,male,salaried,11.3,125200,753,2,44,2,0,0,21100.0,0.472,0.252,836700.0,553900.0,498900,48,medical,1,0,1,1,1,1
CUST106045,41,female,salaried,11.0,17400,670,2,20,0,0,2,600.0,0.514,0.082,16800.0,3800.0,20000,24,personal,1,1,1,1,1,0
CUST106046,34,male,contract,12.4,52000,663,1,16,0,0,1,2900.0,0.406,0.152,266800.0,131000.0,120700,24,vehicle,1,1,1,1,1,1
CUST106047,39,female,self_employed,1.5,40800,660,5,66,4,0,0,12900.0,0.234,0.326,237100.0,148500.0,20000,48,personal,1,1,1,1,1,0
CUST106048,65,female,salaried,11.4,115000,786,4,79,1,0,1,25300.0,0.473,0.4,691200.0,508200.0,372900,18,medical,1,1,1,1,0,1
CUST106049,36,male,salaried,3.8,71500,665,3,32,4,0,0,9700.0,0.188,0.197,478800.0,225300.0,265100,60,home_improvement,1,1,1,1,0,1
CUST106050,26,male,business,4.6,35500,639,2,32,0,0,0,2700.0,0.302,0.344,79600.0,21200.0,228100,24,education,1,1,1,1,0,0
CUST106051,21,female,contract,9.8,29000,780,1,20,0,0,0,5500.0,0.45,0.256,195100.0,156600.0,115700,60,home_improvement,1,1,1,1,0,1
CUST106052,57,female,salaried,13.6,111300,688,2,26,2,0,0,7000.0,0.273,0.177,577300.0,192600.0,457500,36,personal,1,1,1,1,0,1
CUST106053,26,female,contract,5.6,55300,739,8,165,3,0,2,10000.0,0.42,0.356,40700.0,9300.0,348300,36,vehicle,1,1,1,1,1,1
CUST106054,34,female,self_employed,13.6,103600,709,6,115,5,0,0,25600.0,0.099,0.485,72900.0,57300.0,590900,24,vehicle,1,1,1,1,1,1
CUST106055,24,male,salaried,11.3,26600,712,6,89,1,0,3,4300.0,0.224,0.257,29200.0,21100.0,152000,60,vehicle,1,0,1,1,0,0
CUST106056,59,male,salaried,11.4,59200,580,1,18,4,0,1,15600.0,0.085,0.288,249700.0,123400.0,87100,60,personal,1,1,0,1,0,0
CUST106057,24,male,salaried,5.1,208000,769,3,66,3,0,0,29900.0,0.168,0.322,561400.0,245100.0,667700,18,business,1,1,1,1,0,1
CUST106058,63,male,salaried,3.0,54700,748,2,43,1,0,1,5300.0,0.211,0.225,257000.0,222500.0,251900,36,personal,1,1,1,1,0,1
CUST106059,49,female,salaried,11.0,99400,727,3,29,1,0,1,27000.0,0.378,0.33,284800.0,99200.0,280200,48,personal,1,1,1,1,0,1
CUST106060,49,female,business,5.3,44700,629,5,49,1,0,2,16900.0,0.362,0.471,133100.0,72700.0,150300,36,home,1,1,1,1,1,0
CUST106061,39,female,salaried,3.0,40800,716,3,44,1,0,2,10600.0,0.265,0.975,38000.0,18900.0,175100,6,business,1,1,1,1,0,0
CUST106062,58,male,salaried,30.0,79400,753,2,32,0,0,2,13100.0,0.369,0.207,369100.0,138900.0,238500,72,business,1,1,1,1,0,1
CUST106063,27,male,contract,8.0,68900,707,4,63,5,0,0,11900.0,0.277,0.265,473400.0,356700.0,456000,72,business,1,1,1,1,1,1
CUST106064,59,female,business,13.2,45600,760,0,0,0,0,2,17600.0,0.281,0.455,98400.0,30300.0,188500,60,home_improvement,1,1,1,1,0,1
CUST106065,65,male,contract,13.2,41300,728,4,78,2,0,2,4900.0,0.163,0.196,238200.0,178000.0,38500,12,personal,1,1,1,1,0,1
CUST106066,35,male,salaried,10.4,65000,703,4,62,2,0,0,15500.0,0.284,0.351,417500.0,335600.0,440300,60,home,1,1,1,1,1,1
CUST106067,49,male,salaried,2.0,101400,650,7,71,6,0,1,16300.0,0.419,1.234,616900.0,503000.0,653200,6,consumer,1,1,1,1,1,0
CUST106068,25,male,self_employed,6.1,53000,687,4,46,2,0,2,20100.0,0.233,0.57,48900.0,40000.0,363200,36,home,1,1,1,1,0,0
CUST106069,29,male,self_employed,17.1,68900,747,1,24,0,0,1,23400.0,0.214,0.417,249400.0,76100.0,192300,36,vehicle,1,1,1,1,1,1
CUST106070,64,male,contract,8.7,63100,710,0,0,0,0,1,9000.0,0.157,0.248,316700.0,235900.0,159000,24,personal,1,1,1,1,1,0
CUST106071,44,female,salaried,2.8,45600,667,2,24,2,0,3,2300.0,0.874,0.111,220300.0,139900.0,166600,60,business,1,1,0,1,0,0
